"CensoPorModalidad","IdMarea","CodigoCFR","Nombre","PuertoBase","Eslora","Peso_DO","Peso_NV"
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191209231620","ESP000023061","Gaztelugatxe","Ondarroa",26,1108,1115
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191214043333","ESP000023061","Gaztelugatxe","Ondarroa",26,2505,2505
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191216041230","ESP000023061","Gaztelugatxe","Ondarroa",26,583.3,583.3
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191216235302","ESP000023061","Gaztelugatxe","Ondarroa",26,1439,1364
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191217233546","ESP000023061","Gaztelugatxe","Ondarroa",26,1980,2030
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191220231821","ESP000023061","Gaztelugatxe","Ondarroa",26,2772,2769
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191223045716","ESP000023061","Gaztelugatxe","Ondarroa",26,505,506.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191225232525","ESP000023061","Gaztelugatxe","Ondarroa",26,1866,1869
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191226231619","ESP000023061","Gaztelugatxe","Ondarroa",26,2716.46,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306120191229000256","ESP000023061","Gaztelugatxe","Ondarroa",26,3118,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220181227013139","ESP000023062","Aketxe","Ondarroa",26,NA,1875
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190101230813","ESP000023062","Aketxe","Ondarroa",26,2313,2313
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190103004849","ESP000023062","Aketxe","Ondarroa",26,511,511.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190103221302","ESP000023062","Aketxe","Ondarroa",26,1423,1423
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190106230906","ESP000023062","Aketxe","Ondarroa",26,2495,2495
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190108225939","ESP000023062","Aketxe","Ondarroa",26,1206,1206
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190111231049","ESP000023062","Aketxe","Ondarroa",26,1803,1803
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190114003813","ESP000023062","Aketxe","Ondarroa",26,1574,1574
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190115230530","ESP000023062","Aketxe","Ondarroa",26,978,978
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190118231052","ESP000023062","Aketxe","Ondarroa",26,4933.97,4927
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190121010818","ESP000023062","Aketxe","Ondarroa",26,1422,1406
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190121233130","ESP000023062","Aketxe","Ondarroa",26,172,172.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190124142746","ESP000023062","Aketxe","Ondarroa",26,2483,2484
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190130073952","ESP000023062","Aketxe","Ondarroa",26,4372,4372
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190203222709","ESP000023062","Aketxe","Ondarroa",26,421,428.2
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190205225109","ESP000023062","Aketxe","Ondarroa",26,536,536
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190207045311","ESP000023062","Aketxe","Ondarroa",26,1740,1740.2
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190211012843","ESP000023062","Aketxe","Ondarroa",26,911,1291
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190213024800","ESP000023062","Aketxe","Ondarroa",26,352,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190216022826","ESP000023062","Aketxe","Ondarroa",26,1710,1719.4
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190218171303","ESP000023062","Aketxe","Ondarroa",26,2200,2200
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190222230658","ESP000023062","Aketxe","Ondarroa",26,897,915
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190224233631","ESP000023062","Aketxe","Ondarroa",26,812,812
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190227004847","ESP000023062","Aketxe","Ondarroa",26,243,253
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190301231236","ESP000023062","Aketxe","Ondarroa",26,1507,1502
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190304155629","ESP000023062","Aketxe","Ondarroa",26,1460,1469
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190306000330","ESP000023062","Aketxe","Ondarroa",26,2039,2047
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190308211626","ESP000023062","Aketxe","Ondarroa",26,9955,9955
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190310012505","ESP000023062","Aketxe","Ondarroa",26,1304,1304
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190310235528","ESP000023062","Aketxe","Ondarroa",26,2927,2927
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190311235218","ESP000023062","Aketxe","Ondarroa",26,5995,5995
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190314230619","ESP000023062","Aketxe","Ondarroa",26,5928,6060
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190318004523","ESP000023062","Aketxe","Ondarroa",26,3687,3687
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190319004246","ESP000023062","Aketxe","Ondarroa",26,2684,2684
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190319235245","ESP000023062","Aketxe","Ondarroa",26,118,125
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190322221708","ESP000023062","Aketxe","Ondarroa",26,9661,8792
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190325011446","ESP000023062","Aketxe","Ondarroa",26,2052,2052
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190326003435","ESP000023062","Aketxe","Ondarroa",26,1572,1572
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190327000018","ESP000023062","Aketxe","Ondarroa",26,1700,1700
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190329230526","ESP000023062","Aketxe","Ondarroa",26,8214,8222
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190401010101","ESP000023062","Aketxe","Ondarroa",26,4971,6179
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190402014406","ESP000023062","Aketxe","Ondarroa",26,3992,4001
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190402200937","ESP000023062","Aketxe","Ondarroa",26,760,760
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190405085022","ESP000023062","Aketxe","Ondarroa",26,2571,2578
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190408001738","ESP000023062","Aketxe","Ondarroa",26,1674,1674
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190408234639","ESP000023062","Aketxe","Ondarroa",26,2166,2173
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190409225306","ESP000023062","Aketxe","Ondarroa",26,3056,3063
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190412220627","ESP000023062","Aketxe","Ondarroa",26,2334,2334
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190415005803","ESP000023062","Aketxe","Ondarroa",26,1875,1875
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190418141631","ESP000023062","Aketxe","Ondarroa",26,3950,3949
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190420030829","ESP000023062","Aketxe","Ondarroa",26,5802,5802
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190422012639","ESP000023062","Aketxe","Ondarroa",26,2402,2408
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190423001616","ESP000023062","Aketxe","Ondarroa",26,2220,2220
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190423222315","ESP000023062","Aketxe","Ondarroa",26,1511,1519
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190426221211","ESP000023062","Aketxe","Ondarroa",26,2144,2144
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190429004042","ESP000023062","Aketxe","Ondarroa",26,815,821
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190429225257","ESP000023062","Aketxe","Ondarroa",26,541,541
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190430231708","ESP000023062","Aketxe","Ondarroa",26,1852,1857
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190503223535","ESP000023062","Aketxe","Ondarroa",26,4500,4551
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190506005755","ESP000023062","Aketxe","Ondarroa",26,2048,2055
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190507000838","ESP000023062","Aketxe","Ondarroa",26,4272,4281
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190508000622","ESP000023062","Aketxe","Ondarroa",26,2655,2663
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190510221432","ESP000023062","Aketxe","Ondarroa",26,2916,2927
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190513004437","ESP000023062","Aketxe","Ondarroa",26,4700,4700
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190513223425","ESP000023062","Aketxe","Ondarroa",26,2867,2830
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190515010130","ESP000023062","Aketxe","Ondarroa",26,1082,1091
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190519213010","ESP000023062","Aketxe","Ondarroa",26,3513,3522
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190520232344","ESP000023062","Aketxe","Ondarroa",26,899,918
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190521234906","ESP000023062","Aketxe","Ondarroa",26,965,965
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190522231417","ESP000023062","Aketxe","Ondarroa",26,918,929
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190523230119","ESP000023062","Aketxe","Ondarroa",26,2937.14,2949
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190527032640","ESP000023062","Aketxe","Ondarroa",26,1146,1163
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190528013020","ESP000023062","Aketxe","Ondarroa",26,1533,1533
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190529012438","ESP000023062","Aketxe","Ondarroa",26,908,915
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190531221032","ESP000023062","Aketxe","Ondarroa",26,4198,4203
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190603000659","ESP000023062","Aketxe","Ondarroa",26,2179,2179
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190603224538","ESP000023062","Aketxe","Ondarroa",26,1064,1064
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190604233629","ESP000023062","Aketxe","Ondarroa",26,430,433
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190607222206","ESP000023062","Aketxe","Ondarroa",26,2790,2790
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190610005317","ESP000023062","Aketxe","Ondarroa",26,465,465.2
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190610230539","ESP000023062","Aketxe","Ondarroa",26,2584,2584
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190612024859","ESP000023062","Aketxe","Ondarroa",26,329,329
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190614221425","ESP000023062","Aketxe","Ondarroa",26,2812,2812.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190617011520","ESP000023062","Aketxe","Ondarroa",26,2219,2219
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190618001943","ESP000023062","Aketxe","Ondarroa",26,528,528
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190618222020","ESP000023062","Aketxe","Ondarroa",26,403,402
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190621221634","ESP000023062","Aketxe","Ondarroa",26,2391,2388
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190624004807","ESP000023062","Aketxe","Ondarroa",26,1696,1703
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190624222908","ESP000023062","Aketxe","Ondarroa",26,3588,3588
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190628221757","ESP000023062","Aketxe","Ondarroa",26,5803,5803
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190701002300","ESP000023062","Aketxe","Ondarroa",26,815,815
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190701225233","ESP000023062","Aketxe","Ondarroa",26,245,246
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190830222818","ESP000023062","Aketxe","Ondarroa",26,544,544
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190901234927","ESP000023062","Aketxe","Ondarroa",26,254,254
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190902223615","ESP000023062","Aketxe","Ondarroa",26,211,205.9
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190903222210","ESP000023062","Aketxe","Ondarroa",26,548,548
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190906221033","ESP000023062","Aketxe","Ondarroa",26,2007,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190908231354","ESP000023062","Aketxe","Ondarroa",26,786,2793
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190909234259","ESP000023062","Aketxe","Ondarroa",26,968,968
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190910224940","ESP000023062","Aketxe","Ondarroa",26,170,170
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190913221118","ESP000023062","Aketxe","Ondarroa",26,931,931
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190916003144","ESP000023062","Aketxe","Ondarroa",26,115,115
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190916224946","ESP000023062","Aketxe","Ondarroa",26,588,588
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190917230840","ESP000023062","Aketxe","Ondarroa",26,1449,1456
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190920222106","ESP000023062","Aketxe","Ondarroa",26,1537,1537
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190923005242","ESP000023062","Aketxe","Ondarroa",26,2193,2193
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190925000259","ESP000023062","Aketxe","Ondarroa",26,528,528
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190927221236","ESP000023062","Aketxe","Ondarroa",26,4083,4083.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190929230003","ESP000023062","Aketxe","Ondarroa",26,1732,1732
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220190930224534","ESP000023062","Aketxe","Ondarroa",26,1587,1570
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191001224306","ESP000023062","Aketxe","Ondarroa",26,589,590
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191004222117","ESP000023062","Aketxe","Ondarroa",26,3206,3131
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191006224810","ESP000023062","Aketxe","Ondarroa",26,1585,1585
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191007222005","ESP000023062","Aketxe","Ondarroa",26,1312,1312
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191008221744","ESP000023062","Aketxe","Ondarroa",26,1436,1444
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191011221707","ESP000023062","Aketxe","Ondarroa",26,4867,4867
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191014000108","ESP000023062","Aketxe","Ondarroa",26,1382,1389
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191015034620","ESP000023062","Aketxe","Ondarroa",26,1142,1142
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191018222127","ESP000023062","Aketxe","Ondarroa",26,2737,2737
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191020233950","ESP000023062","Aketxe","Ondarroa",26,778,778
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191022013111","ESP000023062","Aketxe","Ondarroa",26,2954,2974
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191025220536","ESP000023062","Aketxe","Ondarroa",26,3015,3014.9
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191028000205","ESP000023062","Aketxe","Ondarroa",26,1932,1932
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191031230441","ESP000023062","Aketxe","Ondarroa",26,4811,4831
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191106041942","ESP000023062","Aketxe","Ondarroa",26,1881,1889
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191109042721","ESP000023062","Aketxe","Ondarroa",26,2006,279
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191110042053","ESP000023062","Aketxe","Ondarroa",26,868,2595
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191111002921","ESP000023062","Aketxe","Ondarroa",26,883,888
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191111223942","ESP000023062","Aketxe","Ondarroa",26,1367,1343
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191112225528","ESP000023062","Aketxe","Ondarroa",26,2505.84,2483.6
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191115231136","ESP000023062","Aketxe","Ondarroa",26,981,926
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191117041806","ESP000023062","Aketxe","Ondarroa",26,1423,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191118005306","ESP000023062","Aketxe","Ondarroa",26,NA,1238
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191118162440","ESP000023062","Aketxe","Ondarroa",26,2305,2305
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191119234149","ESP000023062","Aketxe","Ondarroa",26,1493,1493
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191122172651","ESP000023062","Aketxe","Ondarroa",26,923,702
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191124043850","ESP000023062","Aketxe","Ondarroa",26,1170,1380
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191124232720","ESP000023062","Aketxe","Ondarroa",26,2296,2302
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191126233714","ESP000023062","Aketxe","Ondarroa",26,862,862
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191129225216","ESP000023062","Aketxe","Ondarroa",26,2752,2752.2
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191202013538","ESP000023062","Aketxe","Ondarroa",26,598,597.9
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191202230509","ESP000023062","Aketxe","Ondarroa",26,1875,1847
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191205233129","ESP000023062","Aketxe","Ondarroa",26,6498,6509
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191209232137","ESP000023062","Aketxe","Ondarroa",26,1838,1838
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191214043432","ESP000023062","Aketxe","Ondarroa",26,2051,2051
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191216040135","ESP000023062","Aketxe","Ondarroa",26,645,647.4
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191216235305","ESP000023062","Aketxe","Ondarroa",26,1587,1402
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191217230834","ESP000023062","Aketxe","Ondarroa",26,1510,1510
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191220230917","ESP000023062","Aketxe","Ondarroa",26,485,497
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191223043036","ESP000023062","Aketxe","Ondarroa",26,1808,1815.5
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191225232023","ESP000023062","Aketxe","Ondarroa",26,844,844.1
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191226230017","ESP000023062","Aketxe","Ondarroa",26,3244,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02306220191229000247","ESP000023062","Aketxe","Ondarroa",26,1145,NA
"ARRASTRE DE FONDO EN CANTABRICO NW",NA,"ESP000023062","Aketxe","Ondarroa",26,NA,0
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02391820190404015620","ESP000023918","Luscinda","Aviles",27.5,1050,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02391820190405020218","ESP000023918","Luscinda","Aviles",27.5,4350,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02408720190311003739","ESP000024087","Travesia","Aviles",26.5,128.03,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190102060301","ESP000024091","Plaia de Esteiro","Muros",28,3028.66,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190107031449","ESP000024091","Plaia de Esteiro","Muros",28,474.38,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190107170452","ESP000024091","Plaia de Esteiro","Muros",28,2287.93,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190109180704","ESP000024091","Plaia de Esteiro","Muros",28,2267.17,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190114033016","ESP000024091","Plaia de Esteiro","Muros",28,1467.12,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190115202340","ESP000024091","Plaia de Esteiro","Muros",28,3812.1,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190121033242","ESP000024091","Plaia de Esteiro","Muros",28,1975.25,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190124031512","ESP000024091","Plaia de Esteiro","Muros",28,2331.94,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190130074211","ESP000024091","Plaia de Esteiro","Muros",28,3240.95,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190204042506","ESP000024091","Plaia de Esteiro","Muros",28,2381.47,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190205173356","ESP000024091","Plaia de Esteiro","Muros",28,3557.06,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190211043100","ESP000024091","Plaia de Esteiro","Muros",28,1887.99,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190213152341","ESP000024091","Plaia de Esteiro","Muros",28,1911.71,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190218070936","ESP000024091","Plaia de Esteiro","Muros",28,2914.78,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190220195758","ESP000024091","Plaia de Esteiro","Muros",28,1633.01,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190225041708","ESP000024091","Plaia de Esteiro","Muros",28,2492.73,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190227173306","ESP000024091","Plaia de Esteiro","Muros",28,2545.76,NA
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190304140201","ESP000024091","Plaia de Esteiro","Muros",28,9798.92,6651
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190306034825","ESP000024091","Plaia de Esteiro","Muros",28,5238.02,5023
"ARRASTRE DE FONDO EN CANTABRICO NW","ESP-TRP-02409120190307040517","ESP000024091","Plaia de Esteiro","Muros",28,4402.02,3078
