"Nombre_Buque","Puerto_Base","Censo","Trip","Fecha_Desembarco","Dia","Mes","Ano","Zona2","Metier","Peso","Metier_Rev","check"
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539868,2020-11-09,10,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1667.4524,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539954,2020-10-20,20,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1700.012,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",540012,2020-11-11,12,11,2020,"27.8.c","PTB_MPD_>=55_0_0",5029.71,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",540150,2020-11-15,16,11,2020,"27.8.c","PTB_MPD_>=55_0_0",7677.07,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552221,2020-11-16,17,11,2020,"27.8.c","PTB_MPD_>=55_0_0",4002.4598,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552312,2020-11-18,19,11,2020,"27.8.c","PTB_MPD_>=55_0_0",7063.3728,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552473,2020-11-22,23,11,2020,"27.8.c","PTB_MPD_>=55_0_0",3661.9378,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552562,2020-11-23,24,11,2020,"27.8.c","PTB_MPD_>=55_0_0",3142.631,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552571,2020-11-24,25,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1970.2526,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552618,2020-11-25,26,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1527.064,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552794,2020-11-29,30,11,2020,"27.8.c","PTB_MPD_>=55_0_0",6219.7614,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552843,2020-11-30,1,12,2020,"27.8.c","PTB_MPD_>=55_0_0",3224.4782,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552932,2020-12-02,3,12,2020,"27.8.c","PTB_MPD_>=55_0_0",6339.482,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553110,2020-12-13,14,12,2020,"27.8.c","PTB_MPD_>=55_0_0",5631.5668,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553158,2020-12-14,15,12,2020,"27.8.c","PTB_MPD_>=55_0_0",5035.9078,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553180,2020-12-15,16,12,2020,"27.8.c","PTB_MPD_>=55_0_0",3996.7766,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553214,2020-12-16,17,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1545.5276,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553290,2020-12-20,21,12,2020,"27.8.c","PTB_MPD_>=55_0_0",6271.9454,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553387,2020-12-21,22,12,2020,"27.8.c","PTB_MPD_>=55_0_0",967.364,"PTB_MPD_>=55_0_0",TRUE
"ARRETXU BERRIA","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553512,2020-12-27,28,12,2020,"27.8.c","PTB_MPD_>=55_0_0",10061.5086,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530252,2020-01-03,3,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1960.8264,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530283,2020-01-04,7,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3137.98035,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530284,2020-01-06,7,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3137.98035,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530341,2020-01-07,8,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1520.9243,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530376,2020-01-08,9,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1219.7425,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530444,2020-01-12,13,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1524.3921,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530534,2020-01-15,16,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2615.8092,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530575,2020-01-19,20,1,2020,"27.8.c","PTB_MPD_>=55_0_0",3217.4225,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530628,2020-01-22,23,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2813.959,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530662,2020-01-26,27,1,2020,"27.8.c","PTB_MPD_>=55_0_0",2663.175,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530735,2020-01-29,30,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1830.661,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530764,2020-02-03,3,2,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530833,2020-02-05,6,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1273.8283,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530873,2020-02-10,10,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1208.4,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530950,2020-02-12,13,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1444.706,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",530987,2020-02-16,17,2,2020,"27.8.c","PTB_MPD_>=55_0_0",601.25,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531019,2020-02-17,18,2,2020,"27.8.c","PTB_MPD_>=55_0_0",597.45,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531056,2020-02-19,20,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1248.8528,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531134,2020-02-23,24,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1202.723,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531255,2020-02-25,26,2,2020,"27.8.c","PTB_MPD_>=55_0_0",1499.3437,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531321,2020-03-02,2,3,2020,"27.8.c","PTB_MPD_>=55_0_0",3121.816,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531424,2020-03-04,5,3,2020,"27.8.c","PTB_MPD_>=55_0_0",8905.215,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531493,2020-03-05,6,3,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531517,2020-03-08,9,3,2020,"27.8.c","PTB_MPD_>=55_0_0",10542.5,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531661,2020-03-10,11,3,2020,"27.8.c","PTB_MPD_>=55_0_0",10082.1157,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531753,2020-03-11,12,3,2020,"27.8.c","PTB_MPD_>=55_0_0",1494.864,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",531976,2020-03-15,16,3,2020,"27.8.c","PTB_MPD_>=55_0_0",7862.074,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532147,2020-03-16,17,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2862.5307,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532210,2020-03-18,19,3,2020,"27.8.c","PTB_MPD_>=55_0_0",635.611,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532601,2020-03-23,23,3,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532729,2020-03-23,24,3,2020,"27.8.c","PTB_MPD_>=55_0_0",1798.1,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532801,2020-03-24,25,3,2020,"27.8.c","PTB_MPD_>=55_0_0",2911.8392,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532811,2020-03-25,26,3,2020,"27.8.c","PTB_MPD_>=55_0_0",7100.81,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532938,2020-03-29,30,3,2020,"27.8.c","PTB_MPD_>=55_0_0",10411.725,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",532987,2020-03-30,31,3,2020,"27.8.c","PTB_MPD_>=55_0_0",5663.85,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533050,2020-03-31,1,4,2020,"27.8.c","PTB_MPD_>=55_0_0",7115.4536,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533131,2020-04-01,2,4,2020,"27.8.c","PTB_MPD_>=55_0_0",10498.0152,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533288,2020-04-05,6,4,2020,"27.8.c","PTB_MPD_>=55_0_0",10860.4346,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533332,2020-04-06,7,4,2020,"27.8.c","PTB_MPD_>=55_0_0",9796.4728,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533366,2020-04-07,8,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5186.05,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533450,2020-04-12,13,4,2020,"27.8.c","PTB_MPD_>=55_0_0",15350.55,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533457,2020-04-13,14,4,2020,"27.8.c","PTB_MPD_>=55_0_0",6502,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533509,2020-04-14,15,4,2020,"27.8.c","PTB_MPD_>=55_0_0",6120.9108,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533578,2020-04-15,16,4,2020,"27.8.c","PTB_MPD_>=55_0_0",2394.531,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533631,2020-04-19,20,4,2020,"27.8.c","PTB_MPD_>=55_0_0",9672.6691,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533679,2020-04-20,21,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5562.8464,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533729,2020-04-21,22,4,2020,"27.8.c","PTB_MPD_>=55_0_0",4457.865,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",533793,2020-04-22,23,4,2020,"27.8.c","PTB_MPD_>=55_0_0",5607.0507,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534007,2020-04-26,27,4,2020,"27.8.c","PTB_MPD_>=55_0_0",8590.3718,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534100,2020-04-27,28,4,2020,"27.8.c","PTB_MPD_>=55_0_0",3156.51,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534210,2020-04-29,30,4,2020,"27.8.c","PTB_MPD_>=55_0_0",2522.7955,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534267,2020-05-03,4,5,2020,"27.8.c","PTB_MPD_>=55_0_0",6193.9729,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534359,2020-05-04,5,5,2020,"27.8.c","PTB_MPD_>=55_0_0",2735.222,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534365,2020-05-05,6,5,2020,"27.8.c","PTB_MPD_>=55_0_0",4719.3534,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534410,2020-05-06,7,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3549.7585,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534545,2020-05-10,11,5,2020,"27.8.c","PTB_MPD_>=55_0_0",6831.5047,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534592,2020-05-11,12,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3219,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534601,2020-05-12,13,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3556.088,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534637,2020-05-13,14,5,2020,"27.8.c","PTB_MPD_>=55_0_0",4196.701,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534749,2020-05-17,18,5,2020,"27.8.c","PTB_MPD_>=55_0_0",10278.4559,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534795,2020-05-18,19,5,2020,"27.8.c","PTB_MPD_>=55_0_0",6021.605,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534801,2020-05-19,20,5,2020,"27.8.c","PTB_MPD_>=55_0_0",3139.059,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534854,2020-05-20,21,5,2020,"27.8.c","PTB_MPD_>=55_0_0",4095.395,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534931,2020-05-24,25,5,2020,"27.8.c","PTB_MPD_>=55_0_0",9349.7559,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",534977,2020-05-25,26,5,2020,"27.8.c","PTB_MPD_>=55_0_0",684.3829,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535001,2020-05-26,27,5,2020,"27.8.c","PTB_MPD_>=55_0_0",456.5,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535059,2020-05-27,28,5,2020,"27.8.c","PTB_MPD_>=55_0_0",1844.935,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535142,2020-05-31,1,6,2020,"27.8.c","PTB_MPD_>=55_0_0",6582.6275,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535186,2020-06-01,2,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2519.9237,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535220,2020-06-02,3,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2429.1124,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535231,2020-06-03,4,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1487.45,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535350,2020-06-07,8,6,2020,"27.8.c","PTB_MPD_>=55_0_0",4427.101,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535366,2020-06-08,9,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1607.296,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535379,2020-06-09,10,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1143.176,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535421,2020-06-10,11,6,2020,"27.8.c","PTB_MPD_>=55_0_0",3300.2709,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535479,2020-06-14,15,6,2020,"27.8.c","PTB_MPD_>=55_0_0",5649.4693,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535502,2020-06-15,16,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1916.9287,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535535,2020-06-16,17,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2130.1494,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535583,2020-06-17,18,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2027.839,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535652,2020-06-21,22,6,2020,"27.8.c","PTB_MPD_>=55_0_0",5494.6391,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535713,2020-06-22,23,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2571.8703,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535738,2020-06-23,24,6,2020,"27.8.c","PTB_MPD_>=55_0_0",2852.0122,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535788,2020-06-24,25,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1993.8647,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535851,2020-06-28,29,6,2020,"27.8.c","PTB_MPD_>=55_0_0",4847.3784,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535931,2020-06-29,30,6,2020,"27.8.c","PTB_MPD_>=55_0_0",1689.345,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",535966,2020-06-30,1,7,2020,"27.8.c","PTB_MPD_>=55_0_0",1497.6476,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",536018,2020-07-01,2,7,2020,"27.8.c","PTB_MPD_>=55_0_0",2172.2394,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537339,2020-08-24,24,8,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537414,2020-08-25,26,8,2020,"27.8.c","PTB_MPD_>=55_0_0",1790.511,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537457,2020-08-26,27,8,2020,"27.8.c","PTB_MPD_>=55_0_0",1023.6872,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537507,2020-08-30,31,8,2020,"27.8.c","PTB_MPD_>=55_0_0",3054.2224,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537575,2020-09-01,2,9,2020,"27.8.c","PTB_MPD_>=55_0_0",2238.204,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537584,2020-09-02,3,9,2020,"27.8.c","PTB_MPD_>=55_0_0",755.6806,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537653,2020-09-06,7,9,2020,"27.8.c","PTB_MPD_>=55_0_0",1948.9053,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537669,2020-09-07,8,9,2020,"27.8.c","PTB_MPD_>=55_0_0",1692.056,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537709,2020-09-08,9,9,2020,"27.8.c","PTB_MPD_>=55_0_0",944.5497,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537747,2020-09-09,10,9,2020,"27.8.c","PTB_MPD_>=55_0_0",654.16,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537814,2020-09-13,14,9,2020,"27.8.c","PTB_MPD_>=55_0_0",4350.9002,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537908,2020-09-15,16,9,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",537957,2020-09-16,17,9,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538006,2020-09-20,21,9,2020,"27.8.c","PTB_MPD_>=55_0_0",4112.022,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538084,2020-09-23,23,9,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538126,2020-09-23,24,9,2020,"27.8.c","PTB_MPD_>=55_0_0",1184.59,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538146,2020-09-27,28,9,2020,"27.8.c","PTB_MPD_>=55_0_0",3666.98,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538235,2020-09-29,30,9,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
