"IdBuque","fcCambio","Nombre","CodigoCFR","EsloraTotal","EsloraPP","ArqueoGT","FechaCambioDatosTecnicos","FechaCambioDatosMotor","PotenciaPropulsionTotalKW","FcCambioIdentificacion","PuertoBase","AL5_PuertoBase","ProvinciaPuertoBase","CensoPorModalidad","FcEfectoInicial","fcCambio2"
45830,2014-03-05,"I.T.B.","ESP000052185",6.82,NA,2.57,1989-05-10,2014-03-05,22.06496,2011-04-14,"Combarro","ESCBY","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-03-05
45833,1989-05-10,"PAQUITO","ESP000052188",5.62,NA,1.3,1989-05-10,1989-05-10,22.06496,1989-05-10,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45837,1989-05-10,"ADORACION","ESP000052193",5.35,NA,1.04,1989-05-10,1989-05-10,11.03248,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45842,1989-05-10,"NIÑA DEL PUERTO","ESP000052198",4.95,NA,0.87,1989-05-10,1989-05-10,11.03248,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45845,2010-12-09,"VIDA DE MI VIDA","ESP000052201",5.3,NA,1.11,1989-05-10,2010-12-09,18.38746,2005-02-22,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-12-09
45846,2015-12-03,"ERES MIA","ESP000052202",4.72,NA,0.83,1989-05-10,2015-12-03,11.03248,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-12-03
45847,2012-11-30,"ANA ISABEL","ESP000052203",5.26,NA,1.04,1989-05-10,2012-11-30,18.38746,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2012-11-30
45852,2018-07-18,"PEPE","ESP000052208",6.28,NA,1.56,1989-05-10,2018-07-18,22.06,2015-06-02,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-07-18
45856,2019-08-14,"MARIA","ESP000052212",5.27,NA,0.66,1989-05-10,1989-05-10,11.03248,2019-08-14,"Villagarcia de Arosa","ESVIL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-08-14
45861,1989-05-10,"ROSA","ESP000052217",5.35,NA,1.12,1989-05-10,1989-05-10,14.70997,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45864,2012-02-16,"MARTA","ESP000052220",5.87,NA,1.23,1989-05-10,2012-02-16,11.03248,2008-10-08,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2012-02-16
45866,2004-11-23,"MARIA DEL CARMEN","ESP000052222",5.77,NA,1.27,1989-05-10,2002-09-04,11.03248,2004-11-23,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-11-23
45872,2018-05-03,"MARIA INES","ESP000052228",6.33,NA,1.74,1989-05-10,2018-05-03,5.88399,2015-04-27,"Bueu","ESBUE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-05-03
45873,2013-12-17,"CATI","ESP000052229",5.09,NA,1.15,1989-05-10,2013-12-17,18.38746,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-12-17
45874,2014-04-04,"PLEAMAR","ESP000052230",5.82,NA,1.31,1989-05-10,2014-04-04,22.06496,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-04-04
45874,2019-04-08,"PLEAMAR","ESP000052230",5.82,NA,1.31,1989-05-10,2014-04-04,22.06496,2019-04-08,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-04-08
45875,2002-03-20,"PEPITA","ESP000052231",5.32,NA,1.19,1989-05-10,2002-03-20,18.38746,1989-05-10,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-03-20
45882,2001-11-30,"ENCARNITA","ESP000052238",5.15,NA,1.04,1989-05-10,1989-05-10,14.70997,2001-11-30,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2001-11-30
45885,1989-05-10,"PALMA","ESP000052241",5.31,NA,1.03,1989-05-10,1989-05-10,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45886,2002-08-13,"EUGENIA","ESP000052242",5.63,NA,1.11,1989-05-10,2002-08-13,12.50347,2000-03-02,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-08-13
45892,2014-05-30,"LOLA","ESP000052248",5.55,NA,1.1,1989-05-10,2014-05-30,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-05-30
45894,2018-07-23,"EMILIA","ESP000052250",5.25,NA,0.57,1989-05-10,2018-07-23,18.39,2006-02-20,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-07-23
45901,2008-03-04,"BEA","ESP000052257",5.55,NA,1.41,1989-05-10,2002-04-25,18.38746,2008-03-04,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2008-03-04
45901,2019-04-16,"BEA","ESP000052257",5.55,NA,1.41,1989-05-10,2002-04-25,18.38746,2019-04-16,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-04-16
45904,2004-06-16,"PICHON","ESP000052260",4.73,NA,0.77,1989-05-10,2004-06-16,12.50347,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-06-16
45905,2004-06-23,"SAN ADRIAN","ESP000052261",5.3,NA,1.03,1989-05-10,2004-05-26,18.38746,2004-06-23,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-06-23
45912,2018-09-11,"MARQUESA","ESP000052268",5.25,NA,1.01,1989-05-10,2018-09-11,18.39,2005-03-31,"Vigo","ESVGO","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-09-11
45914,2002-04-25,"CONCHA","ESP000052270",5,NA,0.99,1989-05-10,2002-04-25,7.35498,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-04-25
45917,2010-08-10,"ROSA","ESP000052273",5.3,NA,1.03,1989-05-10,2010-08-10,18.38746,2000-01-18,"Vigo","ESVGO","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-08-10
45919,2015-06-30,"ISAURA","ESP000052275",5.08,NA,0.97,1989-05-10,2015-06-30,18.38746,2000-03-02,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-06-30
45920,2017-10-20,"KATIUSCA","ESP000052276",4.94,NA,0.99,1989-05-10,2017-10-20,18.38746,2005-05-18,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-10-20
45923,2011-07-08,"ESTRELLA","ESP000052279",5.39,NA,1.28,1989-05-10,1989-05-10,18.38746,2011-07-08,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-07-08
45926,2003-12-05,"CAPULLO","ESP000052282",5.3,NA,1.03,1989-05-10,2003-12-05,18.38746,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2003-12-05
45928,2017-04-07,"ROMARIZ","ESP000052284",4.5,NA,0.66,1989-05-10,2017-04-07,11.03248,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-04-07
45929,2006-06-22,"FLOR","ESP000052285",5.6,NA,1.2,1989-05-10,1989-05-10,3.67749,2006-06-22,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2006-06-22
45933,2004-05-13,"MARINA","ESP000052289",5.72,NA,1.1,1989-05-10,2002-09-02,12.50347,2004-05-13,"Bayona","ESBYN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-05-13
45937,2018-08-20,"ANABEL","ESP000052293",5.63,NA,1.33,1989-05-10,2018-08-20,11.03,2005-04-01,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-08-20
45938,2002-06-05,"APOLO","ESP000052294",5.06,NA,1,1989-05-10,2002-06-05,11.03248,2000-07-18,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-06-05
45940,1989-05-10,"MARIA VICTORIA","ESP000052296",4.65,NA,0.62,1989-05-10,1989-05-10,6.61948,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
45948,2013-11-12,"CRISTINA","ESP000052304",5.04,NA,0.96,1989-05-10,2013-11-12,12.50347,2011-07-08,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-11-12
45950,2013-11-19,"ROSA","ESP000052306",5.2,NA,0.62,1989-05-10,2002-04-26,18.38746,2013-11-19,"Espasante","ESEPT","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-11-19
45955,2017-10-20,"NUEVO PUERTO ALEGRE","ESP000052311",5.8,NA,1.27,1989-05-10,2004-03-26,11.03248,2017-10-20,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-10-20
45962,2011-06-20,"REINA","ESP000052318",5.09,NA,0.95,1989-05-10,2011-02-18,11.03248,2011-06-20,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-06-20
45963,2013-12-09,"LAURITA","ESP000052319",4.6,NA,0.49,1989-05-10,1989-05-10,0,2013-12-09,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-12-09
45965,2011-07-08,"VOLADORA","ESP000052321",4.73,NA,0.75,1989-05-10,2002-06-18,7.28143,2011-07-08,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-07-08
45966,2014-09-16,"TRES HERMANOS","ESP000052322",5.3,NA,1.07,1989-05-10,2010-10-15,18.38746,2014-09-16,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-09-16
45975,2002-06-12,"A VER","ESP000052331",5.24,NA,1.04,1989-05-10,2002-05-09,12.50347,2002-06-12,"Aldan-Hio","ESADI","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-06-12
45975,2019-08-28,"A VER","ESP000052331",5.24,NA,1.04,1989-05-10,2019-08-28,11.03,2002-06-12,"Aldan-Hio","ESADI","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-08-28
45976,2010-09-20,"CONSUELO","ESP000052332",5.22,NA,1.05,1989-05-10,2010-09-20,18.38746,2007-09-25,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-09-20
45977,2013-10-30,"PALMIRA","ESP000052333",5.3,NA,1.04,1989-05-10,2013-10-30,22.06496,2002-05-20,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-10-30
45992,2018-05-25,"BO","ESP000052348",4.93,NA,0.76,1989-05-10,2018-05-25,14.70997,2005-12-20,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-05-25
45995,1989-05-10,"EMI","ESP000052351",5.3,NA,1.12,1989-05-10,1989-05-10,29.41995,1989-05-10,"Villanueva","ESVEN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46001,2015-11-12,"ROXIÑA","ESP000052357",5.65,NA,1.3,1989-05-10,2015-11-12,18.38746,1989-05-10,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-11-12
46003,2014-09-02,"TRANCHIÑO","ESP000052359",6,NA,1.5,1989-05-10,2014-09-02,14.70997,2012-12-07,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-09-02
46003,2019-01-10,"TRANCHIÑO","ESP000052359",6,NA,1.5,1989-05-10,2019-01-10,22,2012-12-07,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-01-10
46006,2010-08-09,"SOLTERA","ESP000052362",4.94,NA,0.76,1989-05-10,2010-08-09,14.70997,2005-11-03,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-08-09
46008,2014-05-20,"SEGUNDA SANTA ISABEL","ESP000052364",6,NA,1.37,1989-05-10,2014-05-20,14.70997,1989-05-10,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-05-20
46010,1989-05-10,"JOSEFA","ESP000052366",4.8,NA,0.74,1989-05-10,1989-05-10,5.51,1989-05-10,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46016,2003-06-30,"VIRGEN DEL CARMEN","ESP000052372",5.3,NA,1.12,1989-05-10,2003-06-30,12.50347,1989-05-10,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2003-06-30
46025,2017-12-04,"MAY","ESP000052381",5.15,NA,1.04,1989-05-10,2017-12-04,22.06496,1999-05-07,"Cariño","ESCNO","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-12-04
46027,1989-05-10,"TASCA","ESP000052383",4.7,NA,0.67,1989-05-10,1989-05-10,14.70997,1989-05-10,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46028,2014-01-08,"RIOS","ESP000052384",5.65,NA,1.26,1989-05-10,1989-05-10,14.70997,2014-01-08,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-01-08
46029,2014-04-22,"ROXA","ESP000052385",6,NA,1.37,1989-05-10,2014-04-22,22.06496,1989-05-10,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-04-22
46033,2014-04-04,"SEGUNDA RIVAS","ESP000052389",5.56,NA,1.07,1989-05-10,2014-04-04,22.06496,2005-10-20,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-04-04
46034,2002-05-24,"TUA","ESP000052390",4.75,NA,0.71,1989-05-10,2002-05-24,7.35498,1989-05-10,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-05-24
46035,2014-06-18,"SUFICIENTE","ESP000052391",5.55,NA,1.28,1989-05-10,2014-06-18,18.38746,2004-05-05,"Villajuan","ESVEM","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-06-18
46036,2014-09-02,"SALEU ASI","ESP000052392",5.45,NA,1.14,1989-05-10,2014-09-02,18.38746,1989-05-10,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-09-02
46041,1989-05-10,"LILA","ESP000052397",5.7,NA,1.12,1989-05-10,1989-05-10,2.94199,1989-05-10,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46042,2012-07-06,"MAY","ESP000052398",5.65,NA,1.3,1989-05-10,1989-05-10,22.06496,2012-07-06,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2012-07-06
46046,2011-05-05,"MARIA JOSE 1","ESP000052402",6.7,NA,2.01,1989-05-10,2011-05-05,13.97447,2010-06-16,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-05-05
46050,2016-01-04,"RIA","ESP000052406",5.16,NA,1.01,1989-05-10,2013-12-19,18.38746,2016-01-04,"Palmeira","ESPMA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2016-01-04
46051,1989-05-10,"SEVERINA","ESP000052407",5.45,NA,1.29,1989-05-10,1989-05-10,14.70997,1989-05-10,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46053,2014-03-05,"PATIÑA","ESP000052409",6,NA,1.23,1989-05-10,2014-03-05,22.06496,1989-05-10,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-03-05
46062,2013-12-05,"MIRADLA","ESP000052418",5.3,NA,1.21,1989-05-10,2013-12-05,18.38746,2005-03-02,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-12-05
46065,2016-12-22,"ALEN","ESP000052421",4.5,NA,0.56,1989-05-10,1989-05-10,3.67749,2016-12-22,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2016-12-22
46072,2014-05-08,"TILOCHA","ESP000052428",5.43,NA,1.29,1989-05-10,2014-05-08,18.38746,1989-05-10,"Carril","ESCIL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1999-03-17,2014-05-08
46073,2018-07-06,"ANGELES","ESP000052429",5.2,NA,0.92,1989-05-10,2018-07-06,22.06,1989-05-10,"Carril","ESCIL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-07-06
46074,2002-06-11,"SIRENA","ESP000052430",5.15,NA,1.23,1989-05-10,2002-06-11,12.50347,1989-05-10,"Villanueva","ESVEN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-06-11
46076,2010-10-19,"PUERTO AZUL","ESP000052432",5.5,NA,0.98,1989-05-10,2010-10-19,22.06496,2005-11-08,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-10-19
46079,2011-02-02,"MARI","ESP000052435",5.25,NA,1.11,1989-05-10,2011-02-02,11.03248,1989-05-10,"Villanueva","ESVEN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-02-02
46080,2004-05-21,"LESTE","ESP000052436",4.7,NA,0.45,1989-05-10,2004-05-21,3.67749,2002-07-19,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2004-05-21
46085,2011-01-24,"BENITO","ESP000052441",4.73,NA,0.65,1989-05-10,2011-01-24,12.50347,2002-01-02,"Bueu","ESBUE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-01-24
46093,2014-04-29,"MOSCA","ESP000052449",5.35,NA,1.26,1989-05-10,2014-04-29,22.06496,1989-05-10,"Villajuan","ESVEM","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2014-04-29
46097,2006-03-28,"SAN BREIXO","ESP000052453",5.35,NA,1.19,1989-05-10,1989-05-10,36.77493,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2006-03-28,2006-03-28
46103,2000-06-15,"PORTO","ESP000052459",4.7,NA,0.81,1989-05-10,2000-06-15,22.06496,1989-05-10,"Carril","ESCIL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2000-06-15
46111,2002-11-04,"SOBRADELO","ESP000052467",4.75,NA,0.75,1989-05-10,2002-02-21,12.50347,2002-11-04,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-11-04
46120,1989-05-10,"MARGARIT","ESP000052476",5.33,NA,1.15,1989-05-10,1989-05-10,14.70997,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46122,2018-07-30,"PEREZOSA","ESP000052478",5.05,NA,0.99,1989-05-10,2018-07-30,22.06,2005-10-20,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-07-30
46132,1989-05-10,"LOLA","ESP000052488",5.33,NA,1.09,1989-05-10,1989-05-10,3.67749,1989-05-10,"Villanueva","ESVEN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46146,2015-02-19,"LO QUE CREA","ESP000052502",5.45,NA,1.29,1989-05-10,2015-02-19,22.06496,2002-09-24,"Villajuan","ESVEM","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1998-12-21,2015-02-19
46148,2017-03-13,"RENATA","ESP000052504",5.18,NA,1.17,1989-05-10,1989-05-10,22.06496,2017-03-13,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-03-13
46155,1998-08-12,"MARIA DEL CARMEN","ESP000052511",5.27,NA,1.01,1989-05-10,1998-08-12,11.03248,1989-05-10,"Rajo","ESRAC","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1998-08-12
46168,2018-09-14,"LOLA","ESP000052524",6.02,NA,1.57,1989-05-10,2018-09-14,22.06,2011-07-11,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2018-09-14
46177,1989-05-10,"CHURRUCA","ESP000052533",5.19,NA,1.01,1989-05-10,1989-05-10,3.67749,1989-05-10,"Villanueva","ESVEN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,1989-05-10
46188,2012-04-24,"MENORCA","ESP000052544",5.38,NA,1.18,1989-05-10,2012-04-24,18.38746,1989-05-10,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2012-04-24
46205,2013-04-18,"ALBI","ESP000052561",4.99,NA,1.04,1989-05-10,2010-05-27,22.06,2013-04-18,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-04-18
46210,2017-03-31,"VIZCAYA II","ESP000052566",5.32,NA,1.11,1989-05-10,2017-03-31,22.06496,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-03-31
46212,2008-05-07,"RULO","ESP000052568",5.27,NA,1.06,1989-05-10,2002-04-02,18.38746,2008-05-07,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2008-05-07
46215,2015-02-08,"VISCAYA","ESP000052571",5.5,NA,0.72,1989-05-10,2010-09-14,18.38746,2015-02-08,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-02-08
46216,2015-11-16,"JR","ESP000052572",4.95,NA,0.91,1989-05-10,2015-11-16,18.38746,1998-03-10,"Ferrol","ESFRO","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-11-16
46217,2009-11-09,"ALBA","ESP000052573",3.7,NA,0.29,1989-05-10,2002-06-05,7.35498,2009-11-09,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2009-11-09
46218,2011-06-30,"ESTRELLA","ESP000052574",5.6,NA,1.29,1989-05-10,2002-08-06,18.38746,2011-06-30,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2011-06-30
46220,2005-09-22,"CARMEN","ESP000052576",5.32,NA,1.05,1989-05-10,2005-09-22,11.03248,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2005-09-22
46222,2017-07-06,"JOSEFA","ESP000052578",5.28,NA,1.01,1989-05-10,2015-06-12,22.06496,2017-07-06,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-07-06
46224,2017-11-07,"ANITA","ESP000052580",5.12,NA,1.17,1989-05-10,2017-11-07,36.77493,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2017-11-07
46226,2010-10-07,"FINA","ESP000052582",5.44,NA,1.38,1989-05-10,2010-10-07,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-10-07
46227,2002-12-13,"BEGOÑA","ESP000052583",5.3,NA,1.03,1989-05-10,2002-12-13,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-12-13
46236,2015-11-05,"ISABEL","ESP000052592",5.31,NA,1.02,1989-05-10,2015-11-05,36.77493,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2015-11-05
46242,2003-12-10,"TANA","ESP000052598",5.47,NA,0.68,1989-05-10,2003-12-10,18.38746,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2003-12-10
46250,2007-02-23,"MARIA RITA","ESP000052606",5.8,NA,1.32,1989-05-10,2005-05-05,11.03248,2007-02-23,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2007-02-23
46251,2003-12-04,"EMILIA","ESP000052607",5.15,NA,1.17,1989-05-10,2003-12-04,12.50347,1989-05-10,"Arcade","ESAAE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2003-12-04
46252,2002-03-06,"CENTINELA","ESP000052608",4.4,NA,0.42,1989-05-10,2002-03-06,11.03248,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2002-03-06
46253,2013-10-30,"SOI","ESP000052609",5.17,NA,1.14,1989-05-10,2013-10-30,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-10-30
46256,2019-05-14,"MANOLITA","ESP000052612",5.2,NA,1.21,1989-05-10,2018-12-12,11.03,2019-05-14,"Santa Cristina de Cobres","ESCOS","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2019-05-14
46260,2010-09-20,"JOSEFA","ESP000052616",5.25,NA,0.99,1989-05-10,2010-09-20,18.38746,1989-05-10,"Redondela","ESRED","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2010-09-20
46262,2013-09-13,"OLA","ESP000052618",5.48,NA,1.16,1989-05-10,2010-09-14,18.38746,2013-09-13,"Portonovo","ESZJN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",1989-05-10,2013-09-13
