NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Criterio edad;Escala madurez;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;28;151;22,5;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;29;160;25,64;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;30;150;22,48;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;31;142;18,1;;Hembra;3;;;;VERDADERO;3;Iñaki;;;3;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;32;162;30,45;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;33;160;26,88;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;34;165;31,19;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;35;157;29,08;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;36;150;22,52;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;37;155;22,76;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;38;156;23,65;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;39;155;25,33;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;40;154;22,25;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;41;151;24,9;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;42;160;26,28;;Hembra;3;;;;VERDADERO;3;Iñaki;;;3;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;43;158;27,3;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;44;143;19,6;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;45;155;24,13;;Hembra;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;46;152;25,02;;Hembra;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;47;162;29,35;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;48;151;27,71;;Hembra;3;;;;VERDADERO;3;Iñaki;;;3;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;49;167;32,1;;Hembra;3;;;;VERDADERO;3;Iñaki;;;3;Cb
Tuku Tuku;27.8.b;23/04/2020;Hondarribia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-230420-1;Congelado;;WKARA2, 2016;WKSPMAT, 2008;8B;50;163;29,06;;Hembra;3;;;;VERDADERO;3;Iñaki;;;3;Cb
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;1;139;14,85;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;Las gónadas están mal para diferenciar, el interior del pez está como deshecho
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;2;131;12,72;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;3;161;26,28;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;4;139;16,07;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;5;167;28,83;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;6;159;21,97;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;7;139;15,74;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;8;145;19,82;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;9;150;20,26;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;10;146;18,74;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;11;140;15,84;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;12;153;22,44;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;13;135;15,06;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;14;149;20,17;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;15;141;15,31;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;16;135;15,19;;Macho;1;;;;VERDADERO;0;Iñaki;;;0;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;17;147;18,87;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;18;162;25,79;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;Duda entre madurez 1 y 6
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;19;129;12,31;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;20;143;17,86;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;21;113;7,41;;Hembra;1;;;;VERDADERO;0;Iñaki;;;0;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;22;149;20,76;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;23;151;22,47;;Hembra;1;;;;VERDADERO;2;Iñaki;;;2;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;24;146;18,81;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;25;148;19,18;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;26;163;25,82;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;27;146;18,18;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;28;140;15,23;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;29;152;20,79;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;30;149;20,33;;Macho;1;;;;VERDADERO;2;Iñaki;;;2;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;31;135;14,63;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;32;139;15,8;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;33;140;15,87;;Macho;1;;;;VERDADERO;0;Iñaki;;;0;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;34;154;20,69;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;35;152;22,46;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;36;146;18,12;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;37;153;18,81;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;38;150;19,54;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;39;139;16,99;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;40;155;22,02;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;41;126;12,47;;Hembra;1;;;;VERDADERO;0;Iñaki;;;0;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;42;144;18,83;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;43;137;14,92;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;44;164;26,73;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;45;147;18,63;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;46;141;17,55;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;47;143;17,02;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;48;122;10,19;;Indeterminado;;;;;VERDADERO;0;Iñaki;;;0;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;49;138;15,2;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Itsas Lagunak;27.8.b;04/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-041120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-MAITE;50;131;13,83;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;1;134;19,22;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;2;150;22,39;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;3;103;7;;Indeterminado;;;;;VERDADERO;0;Iñaki;;;0;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;4;146;18,58;;Hembra;1;;0,08;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;5;145;19,5;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;6;160;26,87;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;7;151;21,32;;Hembra;1;;0,19;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;8;146;19,41;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;9;150;21,13;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;10;145;18,81;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;11;140;17,22;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;12;141;16,64;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;13;138;16,81;;Macho;1;;;;VERDADERO;1;Iñaki;;;1;
Tuku Tuku;27.8.b;05/11/2020;Hondarribia;05/11/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-051120-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;MARIVI-GORETTI;14;149;20,03;;Hembra;1;;;;VERDADERO;1;Iñaki;;;1;
